User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Age_Group,App_Usage_Count_Group
U3572,52,Female,Professional,Android,9.9,3.7,8,4.6,8,12,1,11.8,51-60,Moderate (11-20)
U3573,52,Male,Business Owner,iOS,7.0,6.9,8,7.3,2,20,3,4.6,51-60,Moderate (11-20)
U3574,57,Female,Student,Android,10.4,7.8,4,4.3,1,51,4,10.3,51-60,Heavy (36-50)
U3575,27,Female,Professional,Android,8.8,0.8,3,4.4,9,23,6,13.3,18-28,High (21-35)
U3576,35,Female,Business Owner,iOS,4.5,4.5,10,7.4,6,40,2,12.0,29-39,Heavy (36-50)
U3577,23,Other,Professional,Android,1.7,3.4,10,7.2,10,14,5,9.5,18-28,Moderate (11-20)
U3578,37,Female,Freelancer,iOS,5.4,7.4,7,7.0,8,10,4,9.1,29-39,Light (1-10)
U3579,23,Male,Student,iOS,11.3,3.1,1,8.6,4,48,2,4.0,18-28,Heavy (36-50)
U3580,50,Male,Business Owner,iOS,5.3,7.4,1,7.2,2,5,0,11.2,40-50,Light (1-10)
U3581,31,Female,Professional,Android,4.6,5.4,4,5.6,4,58,2,10.8,29-39,Heavy (36-50)
U3582,27,Male,Professional,Android,6.6,4.1,1,6.1,8,23,1,7.1,18-28,High (21-35)
U3583,52,Male,Professional,Android,7.5,7.7,9,7.2,8,30,1,5.0,51-60,High (21-35)
U3584,38,Other,Professional,iOS,11.1,1.7,9,5.5,1,29,5,12.0,29-39,High (21-35)
U3585,43,Female,Student,Android,9.0,4.2,8,7.7,9,33,2,8.5,40-50,High (21-35)
U3586,55,Other,Business Owner,Android,4.4,2.8,7,4.1,10,60,5,12.7,51-60,Heavy (36-50)
U3587,58,Other,Freelancer,Android,2.6,0.8,8,6.6,2,39,4,9.6,51-60,Heavy (36-50)
U3588,59,Female,Freelancer,Android,11.6,5.9,5,8.6,10,50,6,8.6,51-60,Heavy (36-50)
U3589,59,Male,Business Owner,Android,3.2,5.4,2,7.8,5,36,3,3.4,51-60,Heavy (36-50)
U3590,22,Other,Business Owner,Android,4.4,2.4,10,4.6,3,14,1,7.7,18-28,Moderate (11-20)
U3591,37,Other,Student,iOS,4.8,6.3,10,8.7,2,43,2,3.6,29-39,Heavy (36-50)
U3592,45,Other,Professional,Android,9.2,4.1,2,8.8,10,58,2,4.0,40-50,Heavy (36-50)
U3593,33,Other,Freelancer,Android,3.2,4.9,1,5.4,2,23,1,12.7,29-39,High (21-35)
U3594,21,Female,Freelancer,Android,3.2,4.0,5,4.7,2,58,3,12.1,18-28,Heavy (36-50)
U3595,33,Female,Professional,Android,8.4,6.7,1,5.0,8,27,3,2.1,29-39,High (21-35)
U3596,23,Female,Professional,Android,6.9,4.7,6,8.7,7,18,2,2.9,18-28,Moderate (11-20)
U3597,45,Other,Student,iOS,6.6,4.4,1,5.8,1,55,0,7.3,40-50,Heavy (36-50)
U3598,25,Other,Professional,Android,11.5,1.0,4,6.2,7,35,5,12.4,18-28,High (21-35)
U3599,47,Other,Professional,iOS,2.5,6.4,4,7.6,6,8,6,7.5,40-50,Light (1-10)
U3600,57,Female,Business Owner,Android,4.5,4.1,7,5.5,10,15,0,12.9,51-60,Moderate (11-20)
U3601,56,Female,Business Owner,Android,1.5,2.3,4,8.3,9,58,4,13.2,51-60,Heavy (36-50)
U3602,21,Other,Student,iOS,9.1,4.4,1,4.9,5,40,3,10.8,18-28,Heavy (36-50)
U3603,37,Other,Business Owner,iOS,3.0,3.1,4,7.6,9,12,2,13.6,29-39,Moderate (11-20)
U3604,60,Male,Business Owner,iOS,1.0,4.1,3,5.7,6,34,6,4.9,51-60,High (21-35)
U3605,60,Male,Student,iOS,9.1,7.1,6,8.0,4,15,2,12.0,51-60,Moderate (11-20)
U3606,29,Female,Student,Android,7.6,4.9,8,5.3,6,13,1,10.1,29-39,Moderate (11-20)
U3607,25,Other,Student,Android,1.0,2.3,4,6.0,1,47,0,4.6,18-28,Heavy (36-50)
U3608,18,Male,Professional,iOS,5.9,8.0,10,7.0,10,30,1,6.3,18-28,High (21-35)
U3609,26,Other,Student,Android,2.0,1.1,10,8.3,3,13,5,5.0,18-28,Moderate (11-20)
U3610,18,Female,Freelancer,iOS,10.4,5.3,1,4.2,1,45,6,13.3,18-28,Heavy (36-50)
U3611,28,Female,Freelancer,Android,5.5,3.6,1,5.6,6,20,1,5.9,18-28,Moderate (11-20)
U3612,49,Male,Student,iOS,3.9,4.3,2,8.4,10,46,0,5.2,40-50,Heavy (36-50)
U3613,40,Other,Business Owner,iOS,10.4,5.9,1,5.9,6,29,2,4.2,40-50,High (21-35)
U3614,51,Other,Professional,iOS,9.7,4.7,3,6.5,9,15,1,2.7,51-60,Moderate (11-20)
U3615,51,Male,Freelancer,iOS,3.7,7.8,7,5.1,9,31,0,11.8,51-60,High (21-35)
U3616,34,Male,Professional,Android,11.9,2.9,3,6.5,9,19,4,6.7,29-39,Moderate (11-20)
U3617,28,Male,Professional,iOS,5.0,3.9,9,4.3,5,34,3,8.8,18-28,High (21-35)
U3618,41,Male,Student,Android,3.7,4.9,6,7.9,8,16,3,6.0,40-50,Moderate (11-20)
U3619,26,Female,Student,Android,8.3,2.1,4,6.9,6,33,6,7.2,18-28,High (21-35)
U3620,35,Female,Business Owner,iOS,8.7,2.0,6,7.6,9,15,4,4.7,29-39,Moderate (11-20)
U3621,25,Other,Professional,Android,5.0,1.7,1,6.1,4,21,6,3.8,18-28,High (21-35)
U3622,19,Male,Freelancer,Android,8.0,5.3,8,8.8,1,19,0,6.6,18-28,Moderate (11-20)
U3623,39,Male,Freelancer,Android,4.9,5.2,3,4.3,3,35,6,4.3,29-39,High (21-35)
U3624,45,Other,Student,Android,5.3,5.1,9,7.3,9,22,6,7.3,40-50,High (21-35)
U3625,35,Male,Freelancer,Android,3.0,1.1,7,4.4,2,46,1,10.2,29-39,Heavy (36-50)
U3626,51,Other,Professional,iOS,6.5,1.2,9,4.7,4,56,3,10.2,51-60,Heavy (36-50)
U3627,22,Male,Freelancer,Android,5.2,2.7,2,5.2,1,42,4,2.3,18-28,Heavy (36-50)
U3628,34,Other,Business Owner,iOS,10.1,4.5,8,7.0,4,28,5,11.9,29-39,High (21-35)
U3629,54,Female,Freelancer,Android,2.9,4.1,8,8.5,1,11,4,2.7,51-60,Moderate (11-20)
U3630,58,Female,Student,Android,2.1,6.0,4,4.9,1,9,6,2.3,51-60,Light (1-10)
U3631,22,Other,Business Owner,Android,6.0,4.0,5,6.3,7,5,4,7.6,18-28,Light (1-10)
U3632,49,Female,Student,iOS,7.1,3.8,2,5.4,7,50,1,12.0,40-50,Heavy (36-50)
U3633,47,Female,Freelancer,iOS,5.8,3.2,6,8.2,4,18,3,2.2,40-50,Moderate (11-20)
U3634,50,Other,Business Owner,Android,9.0,6.6,10,8.4,2,44,0,12.4,40-50,Heavy (36-50)
U3635,41,Female,Freelancer,iOS,5.0,7.8,9,7.4,7,60,0,13.2,40-50,Heavy (36-50)
U3636,21,Male,Professional,iOS,8.2,6.7,1,5.0,7,13,5,11.9,18-28,Moderate (11-20)
U3637,49,Male,Professional,Android,7.5,7.3,4,7.7,3,25,1,13.1,40-50,High (21-35)
U3638,54,Other,Student,iOS,10.6,4.6,10,5.4,1,50,5,4.9,51-60,Heavy (36-50)
U3639,28,Male,Student,iOS,4.4,3.6,7,4.4,1,54,2,4.5,18-28,Heavy (36-50)
U3640,41,Other,Freelancer,iOS,10.3,4.0,9,5.5,2,53,2,10.5,40-50,Heavy (36-50)
U3641,28,Other,Student,iOS,6.9,7.2,5,5.7,9,50,0,8.2,18-28,Heavy (36-50)
U3642,34,Female,Student,Android,5.1,7.2,9,4.5,8,47,5,4.5,29-39,Heavy (36-50)
U3643,24,Female,Freelancer,Android,3.6,6.8,6,8.4,8,54,1,7.2,18-28,Heavy (36-50)
U3644,54,Other,Business Owner,iOS,8.8,5.5,10,5.3,2,18,0,7.4,51-60,Moderate (11-20)
U3645,25,Female,Professional,Android,10.6,6.2,9,8.6,2,26,6,5.9,18-28,High (21-35)
U3646,32,Other,Business Owner,iOS,1.7,7.9,6,8.3,3,60,0,8.2,29-39,Heavy (36-50)
U3647,50,Female,Freelancer,Android,8.4,7.1,5,7.0,1,60,1,7.1,40-50,Heavy (36-50)
U3648,18,Female,Student,Android,4.7,6.1,2,8.2,5,41,4,9.8,18-28,Heavy (36-50)
U3649,20,Other,Business Owner,iOS,2.2,6.5,5,7.2,4,5,1,9.0,18-28,Light (1-10)
U3650,18,Other,Professional,Android,10.7,3.8,8,5.9,2,34,6,12.3,18-28,High (21-35)
U3651,33,Other,Business Owner,iOS,10.3,4.2,7,4.9,5,24,6,8.9,29-39,High (21-35)
U3652,20,Female,Professional,iOS,5.6,0.6,5,8.8,3,48,2,7.6,18-28,Heavy (36-50)
U3653,48,Other,Professional,iOS,6.9,3.6,5,8.7,6,23,5,11.5,40-50,High (21-35)
U3654,41,Male,Professional,Android,7.5,3.1,5,6.8,6,49,3,4.1,40-50,Heavy (36-50)
U3655,42,Female,Professional,iOS,10.0,7.3,4,5.9,2,20,5,5.5,40-50,Moderate (11-20)
U3656,27,Female,Freelancer,Android,1.9,8.0,7,7.5,5,22,6,3.4,18-28,High (21-35)
U3657,29,Female,Student,Android,4.4,5.6,9,6.3,4,56,4,4.5,29-39,Heavy (36-50)
U3658,20,Male,Freelancer,iOS,11.3,5.0,5,6.7,9,52,6,6.9,18-28,Heavy (36-50)
U3659,53,Female,Professional,iOS,5.4,6.6,9,4.2,2,49,3,3.0,51-60,Heavy (36-50)
U3660,59,Other,Business Owner,iOS,4.0,2.8,1,7.7,6,18,2,11.3,51-60,Moderate (11-20)
U3661,44,Other,Freelancer,iOS,8.9,2.0,9,5.4,6,14,4,8.5,40-50,Moderate (11-20)
U3662,32,Female,Professional,iOS,8.3,1.2,1,7.5,6,50,1,14.0,29-39,Heavy (36-50)
U3663,38,Other,Student,Android,10.4,7.7,1,4.3,10,43,5,2.6,29-39,Heavy (36-50)
U3664,33,Female,Professional,Android,5.7,4.4,1,8.2,7,40,2,7.9,29-39,Heavy (36-50)
U3665,44,Other,Professional,Android,4.6,2.1,2,5.0,5,57,6,6.3,40-50,Heavy (36-50)
U3666,38,Female,Freelancer,Android,5.7,7.4,6,7.5,5,54,4,9.0,29-39,Heavy (36-50)
U3667,35,Male,Freelancer,Android,11.7,4.5,4,5.3,2,41,6,13.6,29-39,Heavy (36-50)
U3668,22,Other,Freelancer,iOS,9.4,6.3,3,8.5,8,16,6,8.5,18-28,Moderate (11-20)
U3669,54,Other,Professional,iOS,7.0,7.0,5,5.5,9,39,1,6.5,51-60,Heavy (36-50)
U3670,41,Male,Student,iOS,4.4,4.0,9,4.5,8,13,5,6.5,40-50,Moderate (11-20)
U3671,25,Other,Freelancer,iOS,1.3,0.5,1,5.9,8,42,0,10.3,18-28,Heavy (36-50)
U3672,50,Female,Student,Android,11.4,5.5,8,4.9,3,32,5,11.9,40-50,High (21-35)
U3673,21,Male,Freelancer,iOS,1.8,3.4,3,5.7,10,38,5,5.7,18-28,Heavy (36-50)
U3674,29,Other,Freelancer,iOS,9.5,0.8,6,6.5,9,53,6,7.9,29-39,Heavy (36-50)
U3675,32,Male,Freelancer,iOS,4.7,3.5,10,8.6,7,41,0,8.3,29-39,Heavy (36-50)
U3676,51,Female,Business Owner,iOS,8.5,5.7,9,5.5,5,16,5,12.8,51-60,Moderate (11-20)
U3677,20,Female,Professional,Android,11.1,2.6,3,6.5,8,20,6,5.3,18-28,Moderate (11-20)
U3678,43,Other,Student,Android,2.8,5.8,7,7.2,2,9,2,9.9,40-50,Light (1-10)
U3679,22,Other,Freelancer,Android,4.9,1.6,6,4.9,8,33,3,7.1,18-28,High (21-35)
U3680,47,Male,Professional,Android,1.4,2.5,3,7.6,8,56,6,10.4,40-50,Heavy (36-50)
U3681,36,Male,Freelancer,Android,8.1,7.0,2,6.3,2,40,4,7.4,29-39,Heavy (36-50)
U3682,37,Male,Freelancer,Android,11.2,3.6,5,8.8,6,56,1,8.7,29-39,Heavy (36-50)
U3683,38,Other,Business Owner,iOS,11.4,0.8,4,8.9,6,42,4,10.2,29-39,Heavy (36-50)
U3684,23,Other,Business Owner,Android,3.0,1.1,5,5.0,6,36,1,9.6,18-28,Heavy (36-50)
U3685,53,Female,Professional,Android,4.1,2.9,5,6.3,1,22,2,11.5,51-60,High (21-35)
U3686,47,Other,Business Owner,Android,9.1,6.2,8,5.9,4,6,5,3.8,40-50,Light (1-10)
U3687,18,Female,Professional,iOS,4.2,6.0,1,8.5,8,38,3,3.8,18-28,Heavy (36-50)
U3688,41,Female,Student,iOS,2.7,1.2,9,4.6,2,29,1,9.3,40-50,High (21-35)
U3689,30,Male,Professional,iOS,7.0,0.7,5,4.2,6,8,1,4.3,29-39,Light (1-10)
U3690,36,Other,Professional,iOS,4.0,2.8,5,7.2,10,28,1,11.6,29-39,High (21-35)
U3691,54,Other,Student,Android,11.9,0.8,7,4.2,10,45,3,9.8,51-60,Heavy (36-50)
U3692,37,Male,Student,iOS,6.2,5.7,10,4.8,2,28,4,4.6,29-39,High (21-35)
U3693,57,Other,Student,iOS,7.0,2.0,8,7.6,2,34,3,4.4,51-60,High (21-35)
U3694,33,Other,Professional,Android,2.5,7.2,6,7.9,5,12,5,10.1,29-39,Moderate (11-20)
U3695,47,Male,Professional,iOS,5.6,1.2,8,8.3,8,58,6,10.4,40-50,Heavy (36-50)
U3696,41,Male,Student,Android,5.8,3.5,7,8.2,8,19,3,4.6,40-50,Moderate (11-20)
U3697,55,Female,Business Owner,iOS,3.3,3.0,9,5.3,5,24,3,11.3,51-60,High (21-35)
U3698,49,Other,Freelancer,iOS,2.7,4.6,3,7.1,9,21,5,7.1,40-50,High (21-35)
U3699,30,Female,Professional,iOS,6.2,5.5,5,5.1,3,50,1,10.2,29-39,Heavy (36-50)
U3700,52,Male,Freelancer,iOS,1.4,3.9,5,7.4,9,58,4,10.5,51-60,Heavy (36-50)
U3701,33,Male,Business Owner,iOS,7.5,4.7,6,7.3,1,19,0,3.3,29-39,Moderate (11-20)
U3702,27,Male,Professional,Android,7.7,3.8,6,8.8,6,34,1,4.2,18-28,High (21-35)
U3703,18,Other,Student,Android,1.7,7.3,10,4.0,3,52,1,10.3,18-28,Heavy (36-50)
U3704,44,Male,Professional,iOS,6.8,2.4,8,4.2,10,49,3,14.0,40-50,Heavy (36-50)
U3705,19,Female,Professional,iOS,9.1,4.7,7,4.8,9,54,3,5.4,18-28,Heavy (36-50)
U3706,32,Female,Student,Android,4.8,0.7,2,5.2,6,29,3,8.2,29-39,High (21-35)
U3707,52,Other,Business Owner,iOS,11.0,3.0,10,5.9,10,9,0,2.7,51-60,Light (1-10)
U3708,40,Female,Freelancer,iOS,5.7,3.4,7,6.0,7,19,2,11.7,40-50,Moderate (11-20)
U3709,58,Other,Student,iOS,5.7,2.1,10,8.8,10,17,0,8.9,51-60,Moderate (11-20)
U3710,18,Female,Freelancer,Android,5.6,0.7,1,6.6,9,20,0,5.5,18-28,Moderate (11-20)
U3711,39,Male,Freelancer,Android,10.1,3.2,10,5.4,2,59,6,6.7,29-39,Heavy (36-50)
U3712,18,Male,Business Owner,iOS,8.3,1.7,9,6.1,4,40,1,5.2,18-28,Heavy (36-50)
U3713,60,Female,Business Owner,Android,5.5,7.6,7,4.4,5,47,5,8.8,51-60,Heavy (36-50)
U3714,42,Other,Professional,iOS,11.0,4.6,9,5.3,9,45,1,9.5,40-50,Heavy (36-50)
U3715,37,Other,Professional,iOS,2.6,6.8,10,8.1,8,56,5,9.2,29-39,Heavy (36-50)
U3716,24,Male,Business Owner,Android,8.3,4.6,4,5.1,7,8,2,5.7,18-28,Light (1-10)
U3717,31,Male,Business Owner,iOS,5.7,1.8,5,5.6,3,34,3,10.3,29-39,High (21-35)
U3718,51,Female,Student,iOS,9.3,5.5,3,4.7,3,40,4,8.5,51-60,Heavy (36-50)
U3719,33,Other,Student,Android,8.3,6.0,2,6.7,7,29,3,7.3,29-39,High (21-35)
U3720,44,Female,Business Owner,Android,9.4,0.8,9,6.9,2,54,5,4.3,40-50,Heavy (36-50)
U3721,49,Female,Professional,iOS,8.7,1.7,1,7.3,4,51,2,2.5,40-50,Heavy (36-50)
U3722,21,Other,Business Owner,Android,7.3,7.3,2,4.1,5,18,6,6.1,18-28,Moderate (11-20)
U3723,27,Other,Business Owner,iOS,7.1,1.8,8,4.5,2,60,4,6.0,18-28,Heavy (36-50)
U3724,35,Other,Business Owner,iOS,9.6,7.0,1,8.8,2,58,3,10.8,29-39,Heavy (36-50)
U3725,23,Male,Business Owner,Android,4.6,3.4,7,8.4,4,30,4,4.0,18-28,High (21-35)
U3726,20,Female,Freelancer,iOS,9.1,7.0,3,7.3,8,43,6,12.3,18-28,Heavy (36-50)
U3727,32,Other,Business Owner,iOS,9.3,3.7,9,5.9,9,42,1,11.1,29-39,Heavy (36-50)
U3728,51,Other,Professional,iOS,11.0,2.4,6,8.3,1,57,0,2.6,51-60,Heavy (36-50)
U3729,44,Female,Professional,Android,11.2,0.8,5,4.0,1,57,3,3.0,40-50,Heavy (36-50)
U3730,41,Male,Freelancer,Android,7.5,6.1,5,6.2,9,13,2,6.5,40-50,Moderate (11-20)
U3731,47,Female,Business Owner,iOS,5.5,1.1,8,6.4,5,24,1,9.4,40-50,High (21-35)
U3732,23,Other,Student,Android,6.2,5.7,7,5.8,8,26,1,13.2,18-28,High (21-35)
U3733,55,Female,Freelancer,Android,8.3,5.1,6,8.4,9,50,6,6.3,51-60,Heavy (36-50)
U3734,24,Female,Business Owner,iOS,6.0,5.5,5,4.6,7,6,2,2.5,18-28,Light (1-10)
U3735,50,Female,Student,Android,2.1,1.6,9,6.3,9,51,0,11.7,40-50,Heavy (36-50)
U3736,26,Male,Freelancer,iOS,9.3,4.0,6,8.0,5,41,3,5.8,18-28,Heavy (36-50)
U3737,58,Other,Student,iOS,7.9,1.0,8,7.6,5,49,5,10.5,51-60,Heavy (36-50)
U3738,43,Male,Professional,Android,10.3,3.5,5,7.2,8,31,5,10.8,40-50,High (21-35)
U3739,22,Male,Student,Android,6.2,4.2,1,5.6,10,5,4,7.3,18-28,Light (1-10)
U3740,55,Female,Student,iOS,6.0,5.0,6,5.1,7,7,4,8.0,51-60,Light (1-10)
U3741,54,Male,Professional,iOS,1.4,3.6,3,7.0,10,10,0,12.5,51-60,Light (1-10)
U3742,21,Female,Freelancer,iOS,11.8,5.1,3,6.5,8,60,5,7.3,18-28,Heavy (36-50)
U3743,45,Female,Student,iOS,11.9,7.8,3,7.4,8,60,3,7.5,40-50,Heavy (36-50)
U3744,60,Male,Freelancer,Android,12.0,1.5,5,5.6,6,45,1,5.6,51-60,Heavy (36-50)
U3745,26,Other,Professional,Android,7.3,5.7,2,7.1,4,52,1,2.8,18-28,Heavy (36-50)
U3746,33,Female,Business Owner,iOS,9.8,1.1,4,7.0,7,50,3,12.0,29-39,Heavy (36-50)
U3747,36,Other,Professional,iOS,2.5,1.7,1,8.0,10,32,6,12.3,29-39,High (21-35)
U3748,34,Male,Freelancer,Android,10.9,1.8,5,7.4,9,17,2,10.5,29-39,Moderate (11-20)
U3749,38,Other,Student,Android,4.7,5.3,3,6.3,10,55,1,8.8,29-39,Heavy (36-50)
U3750,43,Male,Business Owner,iOS,11.3,2.8,5,5.6,1,31,4,12.8,40-50,High (21-35)
U3751,38,Female,Student,Android,3.6,7.0,3,7.8,2,60,2,3.7,29-39,Heavy (36-50)
U3752,38,Other,Professional,Android,11.6,6.6,5,7.6,10,38,4,11.5,29-39,Heavy (36-50)
U3753,46,Male,Freelancer,Android,1.9,2.7,5,4.7,7,30,2,6.3,40-50,High (21-35)
U3754,35,Male,Freelancer,iOS,7.0,2.1,3,7.4,4,55,3,12.5,29-39,Heavy (36-50)
U3755,32,Other,Freelancer,iOS,9.9,5.1,6,5.6,9,12,2,11.0,29-39,Moderate (11-20)
U3756,22,Male,Professional,iOS,4.2,7.6,4,8.2,3,57,2,4.4,18-28,Heavy (36-50)
U3757,30,Other,Business Owner,iOS,11.2,7.0,4,4.8,9,8,2,2.8,29-39,Light (1-10)
U3758,26,Female,Business Owner,iOS,8.4,7.2,6,8.5,8,8,4,2.0,18-28,Light (1-10)
U3759,55,Other,Freelancer,iOS,10.8,7.1,8,8.6,7,31,1,12.7,51-60,High (21-35)
U3760,24,Other,Business Owner,Android,1.9,3.9,8,6.9,10,21,4,8.7,18-28,High (21-35)
U3761,27,Female,Professional,Android,5.1,1.5,1,5.9,5,16,2,4.4,18-28,Moderate (11-20)
U3762,24,Male,Freelancer,iOS,6.7,1.1,4,8.0,9,39,2,8.0,18-28,Heavy (36-50)
U3763,28,Female,Freelancer,Android,3.0,6.7,10,6.0,9,29,3,13.1,18-28,High (21-35)
U3764,46,Female,Professional,Android,7.6,0.7,1,6.4,3,27,5,12.8,40-50,High (21-35)
U3765,47,Other,Professional,iOS,10.0,1.3,1,5.3,7,45,6,4.6,40-50,Heavy (36-50)
U3766,38,Other,Professional,Android,5.9,2.4,8,6.6,10,10,0,6.5,29-39,Light (1-10)
U3767,44,Other,Professional,Android,10.0,2.0,7,8.7,8,13,3,9.2,40-50,Moderate (11-20)
U3768,25,Female,Professional,Android,5.1,2.6,9,7.0,1,15,3,9.1,18-28,Moderate (11-20)
U3769,52,Female,Business Owner,Android,12.0,7.2,1,6.4,7,35,0,4.5,51-60,High (21-35)
U3770,40,Other,Professional,iOS,7.8,2.4,1,5.3,3,45,4,9.3,40-50,Heavy (36-50)
U3771,31,Male,Student,iOS,6.1,5.9,7,7.7,10,20,6,3.6,29-39,Moderate (11-20)
U3772,46,Other,Professional,Android,5.7,3.9,3,4.0,10,57,5,11.7,40-50,Heavy (36-50)
U3773,37,Female,Student,iOS,8.0,2.9,3,7.9,9,43,2,9.1,29-39,Heavy (36-50)
U3774,47,Male,Professional,Android,3.2,0.6,6,5.2,1,35,0,9.7,40-50,High (21-35)
U3775,34,Other,Business Owner,iOS,12.0,7.4,2,7.9,2,13,1,7.8,29-39,Moderate (11-20)
U3776,25,Other,Professional,Android,9.5,4.3,8,5.1,10,34,3,12.1,18-28,High (21-35)
U3777,23,Male,Professional,iOS,8.2,4.9,4,8.3,1,23,1,9.2,18-28,High (21-35)
U3778,28,Male,Professional,Android,1.8,5.5,6,8.9,4,28,0,12.6,18-28,High (21-35)
U3779,37,Other,Student,iOS,11.9,2.9,4,4.4,10,60,0,13.7,29-39,Heavy (36-50)
U3780,56,Male,Freelancer,Android,11.4,6.7,7,5.3,4,36,5,10.1,51-60,Heavy (36-50)
U3781,20,Male,Freelancer,Android,5.7,3.1,2,7.7,5,44,4,3.0,18-28,Heavy (36-50)
U3782,31,Other,Freelancer,iOS,10.5,1.3,4,5.6,8,50,2,4.1,29-39,Heavy (36-50)
U3783,38,Male,Student,Android,3.9,1.0,4,8.3,1,26,3,8.2,29-39,High (21-35)
U3784,27,Male,Student,Android,11.5,7.7,5,7.9,5,28,5,7.3,18-28,High (21-35)
U3785,23,Male,Student,iOS,8.0,7.8,3,7.5,6,8,5,13.0,18-28,Light (1-10)
U3786,33,Female,Freelancer,Android,9.4,0.8,8,4.5,6,58,3,9.9,29-39,Heavy (36-50)
U3787,40,Female,Freelancer,iOS,2.5,5.5,2,8.6,3,11,3,5.4,40-50,Moderate (11-20)
U3788,43,Other,Professional,Android,7.0,5.2,9,8.3,10,44,2,2.8,40-50,Heavy (36-50)
U3789,50,Male,Freelancer,iOS,4.3,7.7,2,4.9,7,39,0,9.3,40-50,Heavy (36-50)
U3790,21,Male,Freelancer,iOS,8.9,3.7,7,6.6,2,26,4,7.3,18-28,High (21-35)
U3791,37,Other,Freelancer,Android,11.5,1.7,3,4.0,5,24,2,7.6,29-39,High (21-35)
U3792,34,Other,Business Owner,iOS,9.7,7.2,9,5.0,9,16,3,6.3,29-39,Moderate (11-20)
U3793,29,Male,Professional,Android,6.0,6.4,9,7.8,10,48,3,5.8,29-39,Heavy (36-50)
U3794,19,Female,Professional,iOS,7.0,5.5,10,7.2,1,6,6,4.5,18-28,Light (1-10)
U3795,43,Female,Business Owner,Android,2.7,2.4,9,4.9,9,51,1,10.7,40-50,Heavy (36-50)
U3796,46,Female,Professional,Android,11.1,2.9,4,4.3,2,56,3,10.7,40-50,Heavy (36-50)
U3797,53,Female,Student,Android,6.9,4.0,3,8.5,10,44,0,2.0,51-60,Heavy (36-50)
U3798,53,Other,Business Owner,iOS,10.6,6.1,7,8.2,10,50,1,2.4,51-60,Heavy (36-50)
U3799,33,Other,Professional,Android,6.3,2.2,7,7.2,5,39,2,8.0,29-39,Heavy (36-50)
U3800,24,Other,Business Owner,Android,3.6,4.4,6,7.2,6,47,4,7.9,18-28,Heavy (36-50)
U3801,47,Male,Professional,Android,8.1,7.5,2,4.9,3,25,0,11.0,40-50,High (21-35)
U3802,24,Female,Freelancer,iOS,5.9,7.9,6,4.7,3,53,2,4.8,18-28,Heavy (36-50)
U3803,26,Other,Professional,iOS,11.4,1.7,7,7.6,10,25,6,3.1,18-28,High (21-35)
U3804,25,Female,Professional,iOS,1.5,2.9,3,6.8,8,56,3,7.0,18-28,Heavy (36-50)
U3805,18,Male,Freelancer,Android,7.2,7.3,7,5.7,10,7,2,5.2,18-28,Light (1-10)
U3806,21,Female,Business Owner,iOS,5.8,7.6,6,7.0,7,48,6,3.2,18-28,Heavy (36-50)
U3807,32,Male,Business Owner,Android,11.3,7.5,10,4.4,5,15,4,3.9,29-39,Moderate (11-20)
U3808,26,Female,Professional,iOS,3.3,7.6,6,4.3,3,36,1,8.1,18-28,Heavy (36-50)
U3809,30,Male,Student,Android,2.4,1.4,4,7.3,9,30,0,10.2,29-39,High (21-35)
U3810,43,Female,Freelancer,Android,4.9,6.2,9,8.1,8,13,0,4.6,40-50,Moderate (11-20)
U3811,41,Male,Freelancer,iOS,5.7,1.5,9,8.8,9,14,1,10.2,40-50,Moderate (11-20)
U3812,58,Other,Freelancer,iOS,2.5,4.6,7,7.6,5,29,4,11.1,51-60,High (21-35)
U3813,59,Female,Professional,Android,2.9,7.8,8,8.9,1,6,5,8.7,51-60,Light (1-10)
U3814,23,Other,Business Owner,iOS,6.8,3.2,6,9.0,5,40,3,12.5,18-28,Heavy (36-50)
U3815,55,Other,Business Owner,Android,10.8,3.4,10,5.9,9,44,5,10.8,51-60,Heavy (36-50)
U3816,55,Male,Professional,Android,10.5,4.2,2,4.2,10,26,6,6.0,51-60,High (21-35)
U3817,34,Other,Professional,iOS,11.7,2.2,2,8.6,9,44,2,11.8,29-39,Heavy (36-50)
U3818,22,Female,Freelancer,iOS,11.5,4.6,5,7.6,1,39,5,12.8,18-28,Heavy (36-50)
U3819,19,Male,Freelancer,Android,8.2,1.3,1,4.2,9,41,4,2.2,18-28,Heavy (36-50)
U3820,22,Female,Freelancer,Android,4.9,7.5,2,5.9,7,17,0,13.5,18-28,Moderate (11-20)
U3821,30,Other,Freelancer,Android,3.5,2.6,5,7.5,6,32,5,6.7,29-39,High (21-35)
U3822,59,Male,Professional,Android,11.1,4.8,1,6.4,10,7,2,7.4,51-60,Light (1-10)
U3823,46,Male,Business Owner,iOS,2.8,7.4,8,4.3,4,58,5,12.3,40-50,Heavy (36-50)
U3824,26,Female,Freelancer,iOS,1.5,6.8,7,5.3,9,28,5,9.2,18-28,High (21-35)
U3825,23,Female,Business Owner,Android,10.2,1.4,6,4.6,9,26,4,6.2,18-28,High (21-35)
U3826,39,Male,Freelancer,iOS,10.8,7.6,3,4.3,7,43,6,10.5,29-39,Heavy (36-50)
